problem_id,source,target,prev_source,prev_target
mawps-372,A farmer estimates that he will harvest 48097 bushels of wheat.,"container ( famer , 48097 , wheat , None , bushel )",,
mawps-372,"The weather is perfect during the growing season, so he harvests 684 bushels of wheat than expected.","container ( famer , 684 , wheat , None , bushel )",A farmer estimates that he will harvest 48097 bushels of wheat.,"container ( famer , 48097 , wheat , None , bushel )"
mawps-372,How many bushels of wheat does the farmer harvest?,"container ( famer , None , wheat , None , bushel ) part ( famer , wheat , None , bushel , famer , wheat , None , bushel , famer , wheat , None , bushel )","The weather is perfect during the growing season, so he harvests 684 bushels of wheat than expected.","container ( famer , 684 , wheat , None , bushel )"
mawps-260,I have 80 cents to buy candy.,"container ( i , 80 , money , None , cent )",,
mawps-260,"If each gumdrop costs 4 cents,","rate ( i , 4 , money , None , cent , gumdrop , None , None )",I have 80 cents to buy candy.,"container ( i , 80 , money , None , cent )"
mawps-260,how many gumdrops can I buy?,"container ( i , None , gumdrop , None , None )","If each gumdrop costs 4 cents,","rate ( i , 4 , money , None , cent , gumdrop , None , None )"
mawps-775,"Tiffany baked 8 brownies, but needed 17 total for her party.","container ( tiffany , 8 , brownie , None , None ) container ( tiffany , 17 , brownie , party , None )",,
mawps-775,"If she used 8 cups of flour on each one,","difference ( tiffany , tiffany , None , brownie , party , None , brownie , None , None ) rate ( tiffany , 8 , flour , None , cup , brownie , None , None )","Tiffany baked 8 brownies, but needed 17 total for her party.","container ( tiffany , 8 , brownie , None , None ) container ( tiffany , 17 , brownie , party , None )"
mawps-775,How much cups of flour does she still need?,"container ( tiffany , None , flour , None , cup )","If she used 8 cups of flour on each one,","difference ( tiffany , tiffany , None , brownie , party , None , brownie , None , None ) rate ( tiffany , 8 , flour , None , cup , brownie , None , None )"
mawps-325,"After eating at the restaurant, Sally, Sam, and Alyssa decided to divide the bill evenly.",,,
mawps-325,"If each person paid 45 dollars,","container ( restaurant , 3 , person , None , None ) rate ( restaurant , 45 , bill , None , dollar , person , None , None )","After eating at the restaurant, Sally, Sam, and Alyssa decided to divide the bill evenly.",
mawps-325,what was the total of the bill?,"container ( restaurant , None , bill , None , dollar )","If each person paid 45 dollars,","container ( restaurant , 3 , person , None , None ) rate ( restaurant , 45 , bill , None , dollar , person , None , None )"
mawps-379,The school cafeteria had 14 apples.,"container ( school cafeteria , 14 , apple , None , None )",,
mawps-379,"If they used 13 to make lunch for the students and then bought 49 more,","transfer ( None , school cafeteria , 13 , apple , lunch , None ) transfer ( school cafeteria , None , 49 , apple , None , None )",The school cafeteria had 14 apples.,"container ( school cafeteria , 14 , apple , None , None )"
mawps-379,how many apples would they have?,"container ( school cafeteria , None , apple , None , None )","If they used 13 to make lunch for the students and then bought 49 more,","transfer ( None , school cafeteria , 13 , apple , lunch , None ) transfer ( school cafeteria , None , 49 , apple , None , None )"
mawps-46,Emily collected eggs from the hen and put them into 303 baskets.,"container ( emily , 303 , basket , None , None )",,
mawps-46,She put 28 eggs into each basket.,"rate ( emily , 28 , egg , None , None , basket , None , None )",Emily collected eggs from the hen and put them into 303 baskets.,"container ( emily , 303 , basket , None , None )"
mawps-46,How many eggs did Emily collect?,"container ( emily , None , egg , None , None )",She put 28 eggs into each basket.,"rate ( emily , 28 , egg , None , None , basket , None , None )"
mawps-115,Terrell hiked 8.2 miles on Saturday.,"container ( terrell , 8.2 , distance , Saturday , mile )",,
mawps-115,"Then, on Sunday, he hiked another 1.6 miles.","container ( terrell , 1.6 , distance , Sunday , mile )",Terrell hiked 8.2 miles on Saturday.,"container ( terrell , 8.2 , distance , Saturday , mile )"
mawps-115,How far did Terrell hike all together?,"container ( terrell , None , distance , None , mile ) part ( terrell , distance , None , mile , terrell , distance , Saturday , mile , terrell , distance , Sunday , mile )","Then, on Sunday, he hiked another 1.6 miles.","container ( terrell , 1.6 , distance , Sunday , mile )"
mawps-380,Marie starts with 95 erasers.,"container ( marie , 95 , eraser , None , None )",,
mawps-380,She loses 42.,"transfer ( None , marie , 42 , eraser , None , None )",Marie starts with 95 erasers.,"container ( marie , 95 , eraser , None , None )"
mawps-380,How many erasers does Marie end with?,"container ( marie , None , eraser , None , None )",She loses 42.,"transfer ( None , marie , 42 , eraser , None , None )"
mawps-50,"While playing at the arcade, Luke won 2 tickets playing ' whack a mole ' and 13 tickets playing ' skee ball '.","container ( luke , 2 , ticket , whack a mole , None ) container ( luke , 13 , ticket , skee ball , None )",,
mawps-50,"If he was trying to buy candy that cost 3 tickets a piece,","container ( luke , None , ticket , None , None ) part ( luke , ticket , None , None , luke , ticket , whack a mole , None , luke , ticket , skee ball , None ) container ( luke , None , candy , None , None ) rate ( luke , 3 , ticket , None , None , candy , None , None )","While playing at the arcade, Luke won 2 tickets playing ' whack a mole ' and 13 tickets playing ' skee ball '.","container ( luke , 2 , ticket , whack a mole , None ) container ( luke , 13 , ticket , skee ball , None )"
mawps-50,how many could he buy?,"container ( luke , None , candy , None , None )","If he was trying to buy candy that cost 3 tickets a piece,","container ( luke , None , ticket , None , None ) part ( luke , ticket , None , None , luke , ticket , whack a mole , None , luke , ticket , skee ball , None ) container ( luke , None , candy , None , None ) rate ( luke , 3 , ticket , None , None , candy , None , None )"
mawps-292,"If Heather bicycled 40 kilometers at 8 kilometers per hour,","container ( heather , 40 , distance , None , kilometer ) rate ( heather , 8 , distance  , None , kilometer , time , None , hour )",,
mawps-292,how long was Heather bicycling?,"container ( heather , None , time , None , hour )","If Heather bicycled 40 kilometers at 8 kilometers per hour,","container ( heather , 40 , distance , None , kilometer ) rate ( heather , 8 , distance  , None , kilometer , time , None , hour )"
mawps-338,Nicholas starts with 8 bottle caps.,"container ( nicholas , 8 , bottle cap , None , None )",,
mawps-338,He gets 85 more from Catherine.,"transfer ( nicholas , catherine , 85 , bottle cap , None , None )",Nicholas starts with 8 bottle caps.,"container ( nicholas , 8 , bottle cap , None , None )"
mawps-338,How many bottle caps does Nicholas end with?,"container ( nicholas , None , bottle cap , None , None )",He gets 85 more from Catherine.,"transfer ( nicholas , catherine , 85 , bottle cap , None , None )"
mawps-154,Megan has 19 seashells.,"container ( megan , 19 , seashell , None , None )",,
mawps-154,How many more seashells does she need to find to have 25 seashells in her collection?,"container ( megan , 25 , seashell , None , None ) difference ( megan , megan , None , seashell , None , None , seashell , None , None )",Megan has 19 seashells.,"container ( megan , 19 , seashell , None , None )"
mawps-93,Anna starts with 5 candies.,"container ( anna , 5 , candy , None , None )",,
mawps-93,She gets 86 more from Larry.,"transfer ( anna , larry , 86 , candy , None , None )",Anna starts with 5 candies.,"container ( anna , 5 , candy , None , None )"
mawps-93,How many candies does Anna end with?,"container ( anna , None , candy , None , None )",She gets 86 more from Larry.,"transfer ( anna , larry , 86 , candy , None , None )"
mawps-206,"A renovation project required 1/6 truck-load of sand, 1/3 truck-load of dirt, and 1/6 truck-load of cement.","container ( renovation project , 1/6 , sand , None , truck-load ) container ( renovation project , 1/3 , dirt , None , truck-load ) container ( renovation project , 1/6 , cement , None , truck-load )",,
mawps-206,How many truck-loads of material were needed in all?,"container ( renovation project , None , material , None , truck-load ) part ( renovation project , material , None , truck-load , renovation project , sand , None , truck-load , renovation project , dirt , None , truck-load , renovation project , cement , None , truck-load )","A renovation project required 1/6 truck-load of sand, 1/3 truck-load of dirt, and 1/6 truck-load of cement.","container ( renovation project , 1/6 , sand , None , truck-load ) container ( renovation project , 1/3 , dirt , None , truck-load ) container ( renovation project , 1/6 , cement , None , truck-load )"
mawps-314,A store had 50 oranges in a bin.,"container ( store , 50 , orange , bin , None )",,
mawps-314,If they threw away 40 of the old ones and put 24 new ones in the bin.,"transfer ( None , store , 40 , orange , old , None ) transfer ( store , None , 24 , orange , new , None )",A store had 50 oranges in a bin.,"container ( store , 50 , orange , bin , None )"
mawps-314,how many would be in the bin?,"container ( store , None , orange , bin , None )",If they threw away 40 of the old ones and put 24 new ones in the bin.,"transfer ( None , store , 40 , orange , old , None ) transfer ( store , None , 24 , orange , new , None )"
mawps-197,Alec and his roommates ate 3.25 pints of ice cream on Friday night and 0.25 pint of ice cream on Saturday night.,"container ( alec and his roommates , 3.25 , ice cream , Friday night , pint ) container ( alec and his roommates , 0.25 , ice cream , Saturday night , pint )",,
mawps-197,How many pints did they eat in all?,"container ( alec and his roommates , None , ice cream , None , pint ) part ( alec and his roommates , ice cream , None , pint , alec and his roommates , ice cream , Friday night , pint , alec and his roommates , ice cream , Saturday night , pint )",Alec and his roommates ate 3.25 pints of ice cream on Friday night and 0.25 pint of ice cream on Saturday night.,"container ( alec and his roommates , 3.25 , ice cream , Friday night , pint ) container ( alec and his roommates , 0.25 , ice cream , Saturday night , pint )"
mawps-302,There are 36 students trying out for the school's trivia teams.,"container ( trivia team , 30 , student , None , None )",,
mawps-302,"If 9 of them didn't get picked for the team and the rest were put into 3 groups,","container ( trivia team , 36 , student , None , None ) transfer ( None , trivia team , 9 , student , None , None ) container ( trivia team , 3 , group , None , None ) rate ( trivia team , None , student , None , None , group , None , None )",There are 36 students trying out for the school's trivia teams.,"container ( trivia team , 30 , student , None , None )"
mawps-302,how many students would be in each group?,"rate ( trivia team , None , student , None , None , group , None , None )","If 9 of them didn't get picked for the team and the rest were put into 3 groups,","container ( trivia team , 36 , student , None , None ) transfer ( None , trivia team , 9 , student , None , None ) container ( trivia team , 3 , group , None , None ) rate ( trivia team , None , student , None , None , group , None , None )"
mawps-247,Omar and Karen made egg rolls to share at the school potluck.,,,
mawps-247,Omar rolled 219 egg rolls.,"container ( omar , 219 , egg roll , None , None )",Omar and Karen made egg rolls to share at the school potluck.,
mawps-247,Karen rolled 229 egg rolls.,"container ( karen , 229 , egg roll , None , None )",Omar rolled 219 egg rolls.,"container ( omar , 219 , egg roll , None , None )"
mawps-247,What is the total number of egg rolls Omar and Karen rolled?,"container ( omar and karen , None , egg roll , None , None ) part ( omar and karen , egg roll , None , None , omar , egg roll , None , None , karen , egg roll , None , None )",Karen rolled 229 egg rolls.,"container ( karen , 229 , egg roll , None , None )"
mawps-355,Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school.,"container ( sam , 40 , shirt , short sleeve , None ) container ( sam , 23 , shirt , long sleeve , None )",,
mawps-355,"If he had only washed 29 of them by the time school started,","container ( sam , None , shirt , None , None ) part ( sam , shirt , None , None , sam , shirt , short sleeve , None , sam , shirt , long sleeve , None ) container ( sam , None , shirt , None , None ) transfer ( None , sam , 29 , shirt , None , None )",Sam had to wash 40 short sleeve shirts and 23 long sleeve shirts before school.,"container ( sam , 40 , shirt , short sleeve , None ) container ( sam , 23 , shirt , long sleeve , None )"
mawps-355,how many did he not wash?,"container ( sam , None , shirt , None , None )","If he had only washed 29 of them by the time school started,","container ( sam , None , shirt , None , None ) part ( sam , shirt , None , None , sam , shirt , short sleeve , None , sam , shirt , long sleeve , None ) container ( sam , None , shirt , None , None ) transfer ( None , sam , 29 , shirt , None , None )"
mawps-210,"If Benjamin strolled 14 miles at 2 miles per hour,","container ( benjamin , 14 , distance , None , mile ) rate ( benjamin , 2 , distance , None , mile , time , None , hour )",,
mawps-210,how long was Benjamin travelling?,"container ( benjamin , None , time , None , hour )","If Benjamin strolled 14 miles at 2 miles per hour,","container ( benjamin , 14 , distance , None , mile ) rate ( benjamin , 2 , distance , None , mile , time , None , hour )"
mawps-85,Mandy made an apple pie.,,,
mawps-85,She used 2/3 tablespoon of cinnamon and 0.5 tablespoon of nutmeg.,"container ( mandy , 2/3 , cinnamon , None , tablespoon ) container ( mandy , 0.5 , nutmeg , None , tablespoon )",Mandy made an apple pie.,
mawps-85,How much more cinnamon than nutmeg did Mandy use?,"difference ( mandy , mandy , None , cinnamon , None , tablespoon , nutmeg , None , tablespoon )",She used 2/3 tablespoon of cinnamon and 0.5 tablespoon of nutmeg.,"container ( mandy , 2/3 , cinnamon , None , tablespoon ) container ( mandy , 0.5 , nutmeg , None , tablespoon )"
mawps-139,Each cup contains 8 ounces.,"rate ( world , 8 , ounce , None , None , cup , None , None )",,
mawps-139,How many ounces are in 33 cups?,"container ( world , 33 , cup , None , None ) container ( world , None , ounce , None , None )",Each cup contains 8 ounces.,"rate ( world , 8 , ounce , None , None , cup , None , None )"
mawps-267,Each chocolate bar in a box cost $3.,"container ( wendy , None , chocolate , None , bar ) container ( wendy , None , money , None , dollar )",,
mawps-267,"If a box had 9 bars total and Wendy sold all but 3 bars,","container ( wendy , 9 , chocolate , None , bar ) transfer ( None , wendy , 3 , chocolate  , None , bar )",Each chocolate bar in a box cost $3.,"container ( wendy , None , chocolate , None , bar ) container ( wendy , None , money , None , dollar )"
mawps-267,how much money would she have made?,"rate ( wendy , 3 , money , None , $ , chocolate  , None , bar ) container ( wendy , None , money , None , dollar )","If a box had 9 bars total and Wendy sold all but 3 bars,","container ( wendy , 9 , chocolate , None , bar ) transfer ( None , wendy , 3 , chocolate  , None , bar )"
mawps-288,Wendy uploaded 79 pictures to Facebook.,"container ( wendy , 79 , picture , Facebook , None )",,
mawps-288,She put 44 pics into one album and put the rest into 5 different albums.,"transfer ( None , wendy , 44 , picture , Facebook , None ) container ( wendy , 5 , album , Facebook , None ) rate ( wendy , None , picture , None , None , album , None , None )",Wendy uploaded 79 pictures to Facebook.,"container ( wendy , 79 , picture , Facebook , None )"
mawps-288,How many pictures were in each album?,"rate ( wendy , None , picture , None , None , album , None , None )",She put 44 pics into one album and put the rest into 5 different albums.,"transfer ( None , wendy , 44 , picture , Facebook , None ) container ( wendy , 5 , album , Facebook , None ) rate ( wendy , None , picture , None , None , album , None , None )"
mawps-119,A group of 3 friends went into a restaurant.,"container ( restaurant , 3 , friend , None , None )",,
mawps-119,The chef already had 6 chicken wings cooked but cooked 3 more for the group.,"container ( chef , 6 , chicken wing , None , None ) transfer ( chef , None , 3 , chicken wing , None , None )",A group of 3 friends went into a restaurant.,"container ( restaurant , 3 , friend , None , None )"
mawps-119,If they each got the same amount.,"rate ( chef , None , chicken wing , None , None , friend , None , None )",The chef already had 6 chicken wings cooked but cooked 3 more for the group.,"container ( chef , 6 , chicken wing , None , None ) transfer ( chef , None , 3 , chicken wing , None , None )"
mawps-119,how many would each person get?,"rate ( chef , None , chicken wing , None , None , friend , None , None )",If they each got the same amount.,"rate ( chef , None , chicken wing , None , None , friend , None , None )"
mawps-230,Tim has 22 books.,"container ( tim , 22 , book , None , None )",,
mawps-230,Mike has 20 books.,"container ( mike , 20 , book , None , None )",Tim has 22 books.,"container ( tim , 22 , book , None , None )"
mawps-230,How many books do they have together?,"container ( altogether , None , book , None , None ) part ( altogether , book , None , None , tim , book , None , None , mike , book , None , None )",Mike has 20 books.,"container ( mike , 20 , book , None , None )"
mawps-226,Mrs. Hilt uses 2 ounces of detergent to wash a pound of clothes.,"container ( mrs. hilt , 2 , detergent , None , ounce )",,
mawps-226,How many ounces of soap will she use to wash 9 pounds of clothes?,"container ( mrs. hilt , 9 , clothes , None , pound ) rate ( mrs. hilt , 2 , detergent , None , ounce , clothes , None , pound ) container ( mrs. hilt , None , detergent , None , ounce )",Mrs. Hilt uses 2 ounces of detergent to wash a pound of clothes.,"container ( mrs. hilt , 2 , detergent , None , ounce )"
mawps-363,"Kristi jogged for 0.6 of an hour, swam for 0.5 of an hour, and rode her bicycle for 0.75 of an hour.","container ( kristi , 0.6 , time , jog , hour ) container ( kristi , 0.5 , time , swim , hour ) container ( kristi , 0.75 , time , bicycle , hour )",,
mawps-363,How long did she exercise?,"container ( kristi , None , time , exercise , hour ) part ( kristi , time , exercise , hour , kristi , time , jog , hour , kristi , time , swim , hour , kristi , time , bicycle , hour )","Kristi jogged for 0.6 of an hour, swam for 0.5 of an hour, and rode her bicycle for 0.75 of an hour.","container ( kristi , 0.6 , time , jog , hour ) container ( kristi , 0.5 , time , swim , hour ) container ( kristi , 0.75 , time , bicycle , hour )"
mawps-271,Kelly's chemistry textbook weighs 7.125 pounds.,"container ( kelly , 7.125 , weight , chemistry textbook , pound )",,
mawps-271,Her geometry textbook weighs 0.625 pound.,"container ( kelly , 0.625 , weight , geometry textbook , pound )",Kelly's chemistry textbook weighs 7.125 pounds.,"container ( kelly , 7.125 , weight , chemistry textbook , pound )"
mawps-271,How much more does the chemistry textbook weigh than the geometry textbook?,"difference ( kelly , kelly , None , weight , chemistry textbook , pound , weight , geometry textbook , pound )",Her geometry textbook weighs 0.625 pound.,"container ( kelly , 0.625 , weight , geometry textbook , pound )"
mawps-334,Connie had some marbles.,,,
mawps-334,She gave 183 to Juan.,"transfer ( juan , connie , 183 , marble , None , None )",Connie had some marbles.,
mawps-334,Now she has 593 marbles left.,"container ( connie , 593 , marble , None , None )",She gave 183 to Juan.,"transfer ( juan , connie , 183 , marble , None , None )"
mawps-334,How many did she have to start with?,"container ( connie , None , marble , None , None )",Now she has 593 marbles left.,"container ( connie , 593 , marble , None , None )"
mawps-70,Sally has 6 blue balloons.,"container ( sally , 6 , balloon , blue , None )",,
mawps-70,Fred has 3 times more blue balloons than Sally.,"explicit ( fred , sally , 3 , balloon , blue , None , balloon , blue , None )",Sally has 6 blue balloons.,"container ( sally , 6 , balloon , blue , None )"
mawps-70,How many blue balloons does Fred have now?,"container ( fred , None , balloon , blue , None )",Fred has 3 times more blue balloons than Sally.,"explicit ( fred , sally , 3 , balloon , blue , None , balloon , blue , None )"
mawps-174,My car gets 20 miles per gallon of gas.,"container ( car , None , distance , None , mile ) container ( car , None , gas , None , gallon )",,
mawps-174,"If Grandma ’ s house is 100 miles away,","container ( car , 100 , distance , None , mile ) rate ( car , 20 , distance , None , mile , gas , None , gallon )",My car gets 20 miles per gallon of gas.,"container ( car , None , distance , None , mile ) container ( car , None , gas , None , gallon )"
mawps-174,how many gallons of gas would it take to get to her house?,"container ( car , None , gas , None , gallon )","If Grandma ’ s house is 100 miles away,","container ( car , 100 , distance , None , mile ) rate ( car , 20 , distance , None , mile , gas , None , gallon )"
mawps-1525,There are 7 students in the class and 56 eggs.,"container ( class , 7 , student , None , None ) container ( class , 56 , egg , None , None )",,
mawps-1525,"If the eggs are divided equally among the students,","rate ( class , None , egg , None , None , student , None , None )",There are 7 students in the class and 56 eggs.,"container ( class , 7 , student , None , None ) container ( class , 56 , egg , None , None )"
mawps-1525,How many does each student get?,"rate ( class , None , egg , None , None , student , None , None )","If the eggs are divided equally among the students,","rate ( class , None , egg , None , None , student , None , None )"
mawps-7,Katie picked 3 tulips and 9 roses to make flower bouquets.,"container ( katie , 3 , tulip , None , None ) container ( katie , 9 , rose , None , None )",,
mawps-7,"If she only used 10 of the flowers though,","container ( katie , None , flower , None , None ) part ( katie , flower , None , None , katie , tulip , None , None , katie , rose , None , None ) container ( katie , None , flower , None , None ) transfer ( None , katie , 10 , flower , None , None )",Katie picked 3 tulips and 9 roses to make flower bouquets.,"container ( katie , 3 , tulip , None , None ) container ( katie , 9 , rose , None , None )"
mawps-7,how many extra flowers did Katie pick?,"container ( katie , None , flower , None , None )","If she only used 10 of the flowers though,","container ( katie , None , flower , None , None ) part ( katie , flower , None , None , katie , tulip , None , None , katie , rose , None , None ) container ( katie , None , flower , None , None ) transfer ( None , katie , 10 , flower , None , None )"
mawps-27,Mrs. Hilt measured the distance from her desk to the water fountain.,,,
mawps-27,It was 30 feet.,"container ( mrs. hilt , 30 , distance , None , feet )",Mrs. Hilt measured the distance from her desk to the water fountain.,
mawps-27,How many feet will Mrs. Hilt walk on her trips to the fountain if she goes to the water fountain 4 times today?,"container ( mrs. hilt , 4 , trip , None , None ) rate ( mrs. hilt , 30 , distance , None , feet , trip , None , None ) container ( mrs. hilt , None , distance , None , feet )",It was 30 feet.,"container ( mrs. hilt , 30 , distance , None , feet )"
mawps-162,Mary has 9 yellow marbles Joan has 3 yellow marbles.,"container ( mary , 9 , marble , yellow , None ) container ( joan , 3 , marble , yellow , None )",,
mawps-162,How many yellow marbles do they have in all?,"container ( all , None , marble , yellow , None ) part ( all , marble , yellow , None , mary , marble , yellow , None , joan , marble , yellow , None )",Mary has 9 yellow marbles Joan has 3 yellow marbles.,"container ( mary , 9 , marble , yellow , None ) container ( joan , 3 , marble , yellow , None )"
mawps-477,A pet store had 18 puppies.,"container ( pet store , 18 , puppy , None , None )",,
mawps-477,In one day they sold 3 of them and put the rest into cages with 5 in each cage.,"transfer ( None , pet store , 3 , puppy , sold , None ) rate ( pet store , 5 , puppy , None , None , cage , None , None )",A pet store had 18 puppies.,"container ( pet store , 18 , puppy , None , None )"
mawps-477,How many cages did they use?,"container ( pet store , None , cage , None , None )",In one day they sold 3 of them and put the rest into cages with 5 in each cage.,"transfer ( None , pet store , 3 , puppy , sold , None ) rate ( pet store , 5 , puppy , None , None , cage , None , None )"
mawps-31,Dana earns $13 per hour.,"rate ( dana , 13 , money , None , $ , time , None , hour )",,
mawps-31,"She worked 9 hours on Friday, 10 hours on Saturday, and 3 hours on Sunday.","container ( dana , 9 , time , Friday , hour ) container ( dana , 10 , time , Saturday , hour ) container ( dana , 3 , time , Sunday , hour ) part ( dana , time , None , hour , dana , time , Friday , hour , dana , time , Saturday , hour , dana , time , Sunday , hour )",Dana earns $13 per hour.,"rate ( dana , 13 , money , None , $ , time , None , hour )"
mawps-31,How much money did Dana earn in all?,"container ( dana , None , money , None , $ )","She worked 9 hours on Friday, 10 hours on Saturday, and 3 hours on Sunday.","container ( dana , 9 , time , Friday , hour ) container ( dana , 10 , time , Saturday , hour ) container ( dana , 3 , time , Sunday , hour ) part ( dana , time , None , hour , dana , time , Friday , hour , dana , time , Saturday , hour , dana , time , Sunday , hour )"
mawps-135,There are 8 calories in a candy bar.,"container ( world , None , calorie , None , None )",,
mawps-135,How many calories are there in 3 candy bars?,"container ( world , 3 , candy bar , None , None ) rate ( world , 8 , calorie , None , None , candy bar , None , None ) container ( world , None , calorie , None , None )",There are 8 calories in a candy bar.,"container ( world , None , calorie , None , None )"
mawps-565,There are 33 walnut trees currently in the park.,"container ( park , 33 , tree , walnut , None )",,
mawps-565,Park workers will plant 44 more walnut trees today.,"transfer ( park , None , 44 , tree , walnut , None )",There are 33 walnut trees currently in the park.,"container ( park , 33 , tree , walnut , None )"
mawps-565,How many walnut trees will the park have when the workers are finished?,"container ( park , None , tree , walnut , None )",Park workers will plant 44 more walnut trees today.,"transfer ( park , None , 44 , tree , walnut , None )"
mawps-359,There are 47 orchid bushes currently in the park.,"container ( park , 47 , bush , orchid , None )",,
mawps-359,Park workers will plant 37 orchid bushes today and 25 orchid bushes tomorrow.,"transfer ( park , None , 37 , bush , orchid , None ) transfer ( park , None , 25 , bush , orchid , None )",There are 47 orchid bushes currently in the park.,"container ( park , 47 , bush , orchid , None )"
mawps-359,It took 35 workers to finish the work.,"container ( park , 35 , worker , None , None )",Park workers will plant 37 orchid bushes today and 25 orchid bushes tomorrow.,"transfer ( park , None , 37 , bush , orchid , None ) transfer ( park , None , 25 , bush , orchid , None )"
mawps-359,How many orchid bushes will the park have when the workers are finished?,"container ( park , None , bush , orchid , None )",It took 35 workers to finish the work.,"container ( park , 35 , worker , None , None )"
mawps-66,"Recently, the value of Kate's retirement fund decreased by $12.","transfer ( None , kate , 12 , value , retirement fund , $ )",,
mawps-66,"If her fund was worth $1472 before,","container ( kate , 1472 , value , retirement fund , $ )","Recently, the value of Kate's retirement fund decreased by $12.","transfer ( None , kate , 12 , value , retirement fund , $ )"
mawps-66,how much is it worth now?,"container ( kate , None , value , retirement fund , $ )","If her fund was worth $1472 before,","container ( kate , 1472 , value , retirement fund , $ )"
mawps-358,Albert ’ s cabbage patch has 12 rows of cabbage.,"container ( albert , None , cabbage , None , None ) container ( albert , 12 , row , None , None )",,
mawps-358,"In each row, there are 15 heads of cabbage.",,Albert ’ s cabbage patch has 12 rows of cabbage.,"container ( albert , None , cabbage , None , None ) container ( albert , 12 , row , None , None )"
mawps-358,How many heads of cabbage does Albert have in all?,"rate ( albert , 15 , cabbage head , None , None , row , None , None ) container ( albert , None , cabbage head , None , None )","In each row, there are 15 heads of cabbage.",
mawps-88,Mary picked 122 oranges from the orange tree.,"container ( mary , 122 , orange , None , None )",,
mawps-88,Jason picked 105 oranges from the orange tree.,"container ( jason , 105 , orange , None , None )",Mary picked 122 oranges from the orange tree.,"container ( mary , 122 , orange , None , None )"
mawps-88,How many oranges were picked in total?,"container ( world , None , orange , None , None ) part ( world , orange , None , None , mary , orange , None , None , jason , orange , None , None )",Jason picked 105 oranges from the orange tree.,"container ( jason , 105 , orange , None , None )"
mawps-134,Mrs. Sheridan has 22 fish.,"container ( mrs. sheridan , 22 , fish , None , None )",,
mawps-134,Her sister gave her 47 more fish.,"transfer ( mrs. sheridan , None , 47 , fish , None , None )",Mrs. Sheridan has 22 fish.,"container ( mrs. sheridan , 22 , fish , None , None )"
mawps-134,How many fish does she have now?,"container ( mrs. sheridan , None , fish , None , None )",Her sister gave her 47 more fish.,"transfer ( mrs. sheridan , None , 47 , fish , None , None )"
mawps-30,There are 9 cards.,"container ( world , 9 , card , None , None )",,
mawps-30,4 cards more are added.,"transfer ( world , None , 4 , card , None , None )",There are 9 cards.,"container ( world , 9 , card , None , None )"
mawps-30,How many are there total?,"container ( world , None , card , None , None )",4 cards more are added.,"transfer ( world , None , 4 , card , None , None )"
mawps-163,A chef needs to cook 9 potatoes.,"container ( chef , 9 , potato , None , None )",,
mawps-163,He has already cooked 7.,"transfer ( None , chef , 7 , potato , cooked , None )",A chef needs to cook 9 potatoes.,"container ( chef , 9 , potato , None , None )"
mawps-163,"If each potato takes 3 minutes to cook,","container ( chef , None , time , None , minute )",He has already cooked 7.,"transfer ( None , chef , 7 , potato , cooked , None )"
mawps-163,how long will it take him to cook the rest?,"rate ( chef , 3 , time , None , minute , potato , None , None ) container ( chef , None , time , None , minute )","If each potato takes 3 minutes to cook,","container ( chef , None , time , None , minute )"
mawps-319,Mrs. Hilt needs to share $3.75 equally among 3 total people.,"container ( mrs. hilt , 3.75 , money , None , $ ) container ( mrs. hilt , 3 , people , None , None ) rate ( mrs. hilt , None , money , None , $ , people , None , None )",,
mawps-319,How much money will each person get?,"rate ( mrs. hilt , None , money , None , $ , people , None , None )",Mrs. Hilt needs to share $3.75 equally among 3 total people.,"container ( mrs. hilt , 3.75 , money , None , $ ) container ( mrs. hilt , 3 , people , None , None ) rate ( mrs. hilt , None , money , None , $ , people , None , None )"
mawps-26,"Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time.","rate ( jerry , 8 , tray , None , None , occasion , None , None )",,
mawps-26,"If he had to pick up 9 trays from one table and 7 trays from another,","container ( jerry , 9 , tray , None , None ) container ( jerry , 7 , tray , None , None ) part ( jerry , tray , None , None , jerry , tray , None , None , jerry , tray , None , None )","Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time.","rate ( jerry , 8 , tray , None , None , occasion , None , None )"
mawps-26,how many trips will he make?,"container ( jerry , None , occaasion , None , None )","If he had to pick up 9 trays from one table and 7 trays from another,","container ( jerry , 9 , tray , None , None ) container ( jerry , 7 , tray , None , None ) part ( jerry , tray , None , None , jerry , tray , None , None , jerry , tray , None , None )"
mawps-175,My car gets 20 miles per gallon.,"rate ( my car , 20 , distance , None , mile , fuel , None , gallon )",,
mawps-175,How many miles can I drive on 5 gallons of gas?,"container ( my car , 5 , fuel , None , gallon ) container ( my car , None , distance , None , mile )",My car gets 20 miles per gallon.,"rate ( my car , 20 , distance , None , mile , fuel , None , gallon )"
mawps-122,Carla has some marbles.,"container ( carla , None , marble , None , None )",,
mawps-122,She bought 489 marbles.,"transfer ( carla , None , 489 , marble , None , None )",Carla has some marbles.,"container ( carla , None , marble , None , None )"
mawps-122,Now she has 2778 marbles all together.,"container ( carla , 2778 , marble , None , None )",She bought 489 marbles.,"transfer ( carla , None , 489 , marble , None , None )"
