problem_id,source,target,prev_source,prev_target
svamp-3,Bobby ate 38 pieces of candy.,"container ( bobby , 38 , candy , None , None )",,
svamp-3,Then he ate 36 more.,"transfer ( bobby , None , 36 , candy , None , None )",Bobby ate 38 pieces of candy.,"container ( bobby , 38 , candy , None , None )"
svamp-3,He also ate 16 pieces of chocolate.,,Then he ate 36 more.,"transfer ( bobby , None , 36 , candy , None , None )"
svamp-3,how many more pieces of candy than chocolate did bobby eat?,"container ( bobby , 16 , chocolate , None , None ) difference ( bobby , bobby , None , candy , None , None , chocolate , None , None )",He also ate 16 pieces of chocolate.,
svamp-47,Because of the decision sofia asked the students to suggest specific types of food from a total of 66 choices.,"container ( sofia , 66 , choice , food , None )",,
svamp-47,If 450 students suggested adding mashed potatoes 38 suggested adding bacon to the menu and the rest did not participate.,"container ( sofia , 450 , student , mashed potatoes , None ) container ( sofia , 38 , student , bacon , None )",Because of the decision sofia asked the students to suggest specific types of food from a total of 66 choices.,"container ( sofia , 66 , choice , food , None )"
svamp-47,how many students participated in the suggestion of new food items?,"container ( sofia , None , student , None , None ) part ( sofia , student , None , None , sofia , student , mashed potatoes , None , sofia , student , bacon , None )",If 450 students suggested adding mashed potatoes 38 suggested adding bacon to the menu and the rest did not participate.,"container ( sofia , 450 , student , mashed potatoes , None ) container ( sofia , 38 , student , bacon , None )"
svamp-11,A grocery store had 57 bottles of regular soda 26 bottles of diet soda and 27 bottles of lite soda.,"container ( grocery store , 57 , bottle , regular soda , None ) container ( grocery store , 26 , bottle , diet soda , None ) container ( grocery store , 27 , bottle , lite soda , None )",,
svamp-11,how many bottles did they have total?,"container ( grocery store , None , bottle , None , None ) part ( grocery store , bottle , None , None , grocery store , bottle , regular soda , None , grocery store , bottle , diet soda , None , grocery store , bottle , lite soda , None )",A grocery store had 57 bottles of regular soda 26 bottles of diet soda and 27 bottles of lite soda.,"container ( grocery store , 57 , bottle , regular soda , None ) container ( grocery store , 26 , bottle , diet soda , None ) container ( grocery store , 27 , bottle , lite soda , None )"
svamp-46,Rachel's tree had 4 apples initially.,"container ( rachel's tree , 4 , apple , None , None )",,
svamp-46,She picked some apples.,"transfer ( None , rachel's tree , None , apple , None , None )",Rachel's tree had 4 apples initially.,"container ( rachel's tree , 4 , apple , None , None )"
svamp-46,Now there are 2 apples left on the tree.,"container ( rachel's tree , 2 , apple , None , None )",She picked some apples.,"transfer ( None , rachel's tree , None , apple , None , None )"
svamp-46,how many apples did rachel pick?,"transfer ( None , rachel's tree , None , apple , None , None )",Now there are 2 apples left on the tree.,"container ( rachel's tree , 2 , apple , None , None )"
svamp-2,A grocery store had 30 bottles of regular soda 8 bottles of diet soda and 41 apples.,"container ( grocery store , 30 , soda , regular , bottle ) container ( grocery store , 8 , soda , diet , bottle ) container ( grocery store , 41 , apple , None , None )",,
svamp-2,how many bottles did they have total?,"container ( grocery store , None , soda , None , bottle ) part ( grocery store , soda , None , bottle , grocery store , soda , regular , bottle , grocery store , soda , diet , bottle )",A grocery store had 30 bottles of regular soda 8 bottles of diet soda and 41 apples.,"container ( grocery store , 30 , soda , regular , bottle ) container ( grocery store , 8 , soda , diet , bottle ) container ( grocery store , 41 , apple , None , None )"
svamp-50,Rachel picked 3 ripe apples from her tree.,"transfer ( rachel , rachel's tree , 3 , apple , ripe , None )",,
svamp-50,Now the tree has 2 ripe apples and 27 unripe apples.,"container ( rachel's tree , 2 , apple , ripe , None ) container ( rachel's tree , 27 , apple , unripe , None )",Rachel picked 3 ripe apples from her tree.,"transfer ( rachel , rachel's tree , 3 , apple , ripe , None )"
svamp-50,how many ripe apples did the tree have to begin with?,"container ( rachel's tree , None , apple , ripe , None )",Now the tree has 2 ripe apples and 27 unripe apples.,"container ( rachel's tree , 2 , apple , ripe , None ) container ( rachel's tree , 27 , apple , unripe , None )"
svamp-208,Frank was reading through his favorite book.,,,
svamp-208,The book had 612 pages equally distributed over 24 chapters.,"container ( frank , 612 , page , None , None ) container ( frank , 24 , chapter , None , None ) rate ( frank , None , page , None , None , chapter , None , None )",Frank was reading through his favorite book.,
svamp-208,It took frank 6 days to finish the book.,"container ( frank , 6 , time , None , day )",The book had 612 pages equally distributed over 24 chapters.,"container ( frank , 612 , page , None , None ) container ( frank , 24 , chapter , None , None ) rate ( frank , None , page , None , None , chapter , None , None )"
svamp-208,how many pages did he read per day?,"rate ( frank , None , page , None , None , chapter , None , None )",It took frank 6 days to finish the book.,"container ( frank , 6 , time , None , day )"
svamp-121,At the zoo a cage had 93 snakes and 97 alligators.,"container ( zoo , 93 , snake , None , None ) container ( zoo , 97 , alligator , None , None )",,
svamp-121,If 40 alligators were hiding.,"transfer ( None , zoo , 40 , alligator , hiding , None )",At the zoo a cage had 93 snakes and 97 alligators.,"container ( zoo , 93 , snake , None , None ) container ( zoo , 97 , alligator , None , None )"
svamp-121,how many alligators were not hiding?,"container ( zoo , None , alligator , None , None )",If 40 alligators were hiding.,"transfer ( None , zoo , 40 , alligator , hiding , None )"
svamp-93,Last week fred had 33 dollars and jason had 95 dollars.,"container ( fred , 33 , money , None , dollar ) container ( jason , 95 , money , None , dollar )",,
svamp-93,Over the weekend fred delivered newspapers earning 16 dollars and washed cars earning 74 dollars.,"transfer ( fred , None , 16 , money , None , dollar ) transfer ( fred , None , 74 , money , None , dollar )",Last week fred had 33 dollars and jason had 95 dollars.,"container ( fred , 33 , money , None , dollar ) container ( jason , 95 , money , None , dollar )"
svamp-93,how much money did fred earn over the weekend?,"difference ( fred , fred , None , money , None , dollar , money , None , dollar )",Over the weekend fred delivered newspapers earning 16 dollars and washed cars earning 74 dollars.,"transfer ( fred , None , 16 , money , None , dollar ) transfer ( fred , None , 74 , money , None , dollar )"
svamp-199,An industrial machine worked for 5 minutes.,"container ( industrial machine , 5 , time , work , minute )",,
svamp-199,It can make 4 shirts a minute.,"rate ( industrial machine , 4 , shirt , None , None , time , None , minute )",An industrial machine worked for 5 minutes.,"container ( industrial machine , 5 , time , work , minute )"
svamp-199,how many shirts did machine make?,"container ( industrial machine , None , shirt , None , None )",It can make 4 shirts a minute.,"rate ( industrial machine , 4 , shirt , None , None , time , None , minute )"
svamp-176,There are 3941 skittles in steven's skittles collection.,"container ( steven , 3941 , skittle , None , None )",,
svamp-176,Steven also has 4950 erasers.,"container ( steven , 4950 , eraser , None , None )",There are 3941 skittles in steven's skittles collection.,"container ( steven , 3941 , skittle , None , None )"
svamp-176,If the erasers are organized into 495 groups.,"container ( steven , 495 , group , None , None ) rate ( steven , None , eraser , None , None , group , None , None )",Steven also has 4950 erasers.,"container ( steven , 4950 , eraser , None , None )"
svamp-176,how big is each group?,"rate ( steven , None , eraser , None , None , group , None , None )",If the erasers are organized into 495 groups.,"container ( steven , 495 , group , None , None ) rate ( steven , None , eraser , None , None , group , None , None )"
svamp-926,Danny collects bottle caps and wrappers.,"container ( danny , None , bottle cap , None , None ) container ( danny , None , wrapper , None , None )",,
svamp-926,He found 22 bottle caps and 30 wrappers at the park.,"transfer ( danny , None , 22 , bottle cap , park , None ) transfer ( danny , None , 30 , wrapper , park , None )",Danny collects bottle caps and wrappers.,"container ( danny , None , bottle cap , None , None ) container ( danny , None , wrapper , None , None )"
svamp-926,Now he has 17 bottle caps and 57 wrappers in his collection.,"container ( danny , 17 , bottle cap , None , None ) container ( danny , 57 , wrapper , None , None )",He found 22 bottle caps and 30 wrappers at the park.,"transfer ( danny , None , 22 , bottle cap , park , None ) transfer ( danny , None , 30 , wrapper , park , None )"
svamp-926,How many wrappers did danny have at first?,"container ( danny , None , wrapper , None , None )",Now he has 17 bottle caps and 57 wrappers in his collection.,"container ( danny , 17 , bottle cap , None , None ) container ( danny , 57 , wrapper , None , None )"
svamp-160,He then went to see the oranges being harvested.,,,
svamp-160,He found out that they harvested 56 sacks of oranges.,"container ( he , 56 , sack , orange , None )",He then went to see the oranges being harvested.,
svamp-160,how many sacks did they harvest per day if they harvested for a total of 14 days?,"container ( he , 14 , time , None , day ) rate ( he , None , sack , orange , None , time , day , None )",He found out that they harvested 56 sacks of oranges.,"container ( he , 56 , sack , orange , None )"
svamp-85,Mary is baking a cake.,,,
svamp-85,The recipe calls for 12 cups of sugar and 14 cups of flour.,"container ( mary , 12 , sugar , None , cup ) container ( mary , 14 , flour , None , cup )",Mary is baking a cake.,
svamp-85,She already put in 10 cups of sugar.,"transfer ( None , mary , 10 , sugar , None , cup )",The recipe calls for 12 cups of sugar and 14 cups of flour.,"container ( mary , 12 , sugar , None , cup ) container ( mary , 14 , flour , None , cup )"
svamp-85,how many more cups of flour than cups of sugar does she need to add now?,"difference ( mary , mary , None , flour , None , cup , sugar , None , cup )",She already put in 10 cups of sugar.,"transfer ( None , mary , 10 , sugar , None , cup )"
svamp-137,Paul had 95 pens and 153 books.,"container ( paul , 95 , pen , None , None ) container ( paul , 153 , book , None , None )",,
svamp-137,After selling some books and pens in a garage sale he had 13 books and 23 pens left.,"container ( paul , 23 , pen , None , None ) transfer ( None , paul , None , book , None , None ) container ( paul , 13 , book , None , None ) transfer ( None , paul , None , pen , None , None )",Paul had 95 pens and 153 books.,"container ( paul , 95 , pen , None , None ) container ( paul , 153 , book , None , None )"
svamp-137,how many books did he sell in the garage sale?,"transfer ( None , paul , None , pen , None , None )",After selling some books and pens in a garage sale he had 13 books and 23 pens left.,"container ( paul , 23 , pen , None , None ) transfer ( None , paul , None , book , None , None ) container ( paul , 13 , book , None , None ) transfer ( None , paul , None , pen , None , None )"
svamp-117,There were 15 roses and 62 orchids in the vase.,"container ( vase , 15 , rose , None , None ) container ( vase , 62 , orchid , None , None )",,
svamp-117,Jessica cut some more roses and orchids from her flower garden.,,There were 15 roses and 62 orchids in the vase.,"container ( vase , 15 , rose , None , None ) container ( vase , 62 , orchid , None , None )"
svamp-117,There are now 17 roses and 96 orchids in the vase.,"container ( vase , 17 , rose , None , None ) container ( vase , 96 , orchid , None , None ) transfer ( vase , None , None , rose , None , None ) transfer ( vase , None , None , orchid , None , None )",Jessica cut some more roses and orchids from her flower garden.,
svamp-117,how many roses did she cut?,"transfer ( vase , None , None , rose , None , None )",There are now 17 roses and 96 orchids in the vase.,"container ( vase , 17 , rose , None , None ) container ( vase , 96 , orchid , None , None ) transfer ( vase , None , None , rose , None , None ) transfer ( vase , None , None , orchid , None , None )"
svamp-101,Dan has $4.,"container ( dan , 4 , money , None , $ )",,
svamp-101,He bought a candy bar for $7 and a chocolate for $6.,"container ( dan , 7 , money , candy bar , $ ) container ( dan , 6 , money , chocolate , $ )",Dan has $4.,"container ( dan , 4 , money , None , $ )"
svamp-101,how much money did he spend buying the candy bar and chocolate?,"container ( dan , None , money , None , $ ) part ( dan , money , None , $ , dan , money , candy bar , $ , dan , money , chocolate , $ )",He bought a candy bar for $7 and a chocolate for $6.,"container ( dan , 7 , money , candy bar , $ ) container ( dan , 6 , money , chocolate , $ )"
svamp-156,Being his favorite he saved checking on the grapevines after 57 stops.,"container ( he , 57 , stop , None , None )",,
svamp-156,He was told by 252 of the pickers that they fill 108 drums of grapes per day.,"container ( grapevine , 252 , picker , None , None ) rate ( grapevine , 108 , drum , None , None , time , None , day )",Being his favorite he saved checking on the grapevines after 57 stops.,"container ( he , 57 , stop , None , None )"
svamp-156,how many drums of grapes would be filled in 58 days?,"container ( grapevine , 58 , time , None , day ) container ( grapevine , None , drum , None , None )",He was told by 252 of the pickers that they fill 108 drums of grapes per day.,"container ( grapevine , 252 , picker , None , None ) rate ( grapevine , 108 , drum , None , None , time , None , day )"
svamp-70,Kelly has 22 nintendo games.,"container ( kelly , 22 , nintendo game , None , None )",,
svamp-70,how many does she need to buy so that she will have 140 games left?,"container ( kelly , 140 , nintendo game , None , None ) difference ( kelly , kelly , None , nintendo game , None , None , nintendo game , None , None )",Kelly has 22 nintendo games.,"container ( kelly , 22 , nintendo game , None , None )"
svamp-204,Haley has 20 marbles.,"container ( haley , 20 , marble , None , None )",,
svamp-204,In her class 2 boys love to play marbles.,"container ( haley , 2 , boy , class , None )",Haley has 20 marbles.,"container ( haley , 20 , marble , None , None )"
svamp-204,If she distributes her marbles equally.,"rate ( haley , None , marble , None , None , boy , None , None )",In her class 2 boys love to play marbles.,"container ( haley , 2 , boy , class , None )"
svamp-204,how many will each of the boys receive?,"rate ( haley , None , marble , None , None , boy , None , None )",If she distributes her marbles equally.,"rate ( haley , None , marble , None , None , boy , None , None )"
svamp-27,Every day ryan spends a total of 3 hours on learning english and chinese.,"container ( ryan , 3 , time , english and chinese , hour )",,
svamp-27,If he spends 2 hours on learning english everyday.,"container ( ryan , 2 , time , english , hour ) container ( ryan , None , time , chinese , hour )",Every day ryan spends a total of 3 hours on learning english and chinese.,"container ( ryan , 3 , time , english and chinese , hour )"
svamp-27,how many hours does he spend on learning chinese?,"part ( ryan , time , english and chinese , hour , ryan , time , english , hour , ryan , time , chinese , hour ) container ( ryan , None , time , chinese , hour )",If he spends 2 hours on learning english everyday.,"container ( ryan , 2 , time , english , hour ) container ( ryan , None , time , chinese , hour )"
svamp-195,Brenda's mother made cookies for 10 guests.,"container ( brenda's mother , 10 , guest , None , None )",,
svamp-195,9 guests did not come.,"transfer ( None , brenda's mother , 9 , guest , None , None )",Brenda's mother made cookies for 10 guests.,"container ( brenda's mother , 10 , guest , None , None )"
svamp-195,If she prepared 18 cookies and each guest had the same number of cookies.,"container ( brenda's mother , 18 , cookie , None , None )",9 guests did not come.,"transfer ( None , brenda's mother , 9 , guest , None , None )"
svamp-195,how many did each of them have?,"rate ( brenda's mother , None , cookie , None , None , guest , None , None )",If she prepared 18 cookies and each guest had the same number of cookies.,"container ( brenda's mother , 18 , cookie , None , None )"
svamp-479,Jack received a total of 9 emails in the day.,"container ( jack , 9 , email , None , None )",,
svamp-479,If he received 7 emails in the morning and some more in the afternoon.,"container ( jack , 7 , email , morning , None ) container ( jack , None , email , afternoon , None ) part ( jack , email , None , None , jack , email , morning , None , jack , email , afternoon , None )",Jack received a total of 9 emails in the day.,"container ( jack , 9 , email , None , None )"
svamp-479,How many emails did jack receive in the afternoon?,"container ( jack , None , email , afternoon , None )",If he received 7 emails in the morning and some more in the afternoon.,"container ( jack , 7 , email , morning , None ) container ( jack , None , email , afternoon , None ) part ( jack , email , None , None , jack , email , morning , None , jack , email , afternoon , None )"
svamp-183,Faye was placing her pencils and crayons into 19 rows with 4 pencils and 27 crayons in each row.,"container ( faye , 19 , row , None , None ) rate ( faye , 4 , pencil , None , None , row , None , None ) rate ( faye , 27 , crayon , None , None , row , None , None )",,
svamp-183,how many pencils does she have?,"container ( faye , None , pencil , None , None )",Faye was placing her pencils and crayons into 19 rows with 4 pencils and 27 crayons in each row.,"container ( faye , 19 , row , None , None ) rate ( faye , 4 , pencil , None , None , row , None , None ) rate ( faye , 27 , crayon , None , None , row , None , None )"
svamp-31,In a school there are 135 girls and 214 boys.,"container ( school , 135 , student , girl , None ) container ( school , 214 , student , boy , None )",,
svamp-31,496 more girls and 910 more boys joined the school.,"transfer ( school , None , 496 , student , girl , None ) transfer ( school , None , 910 , student , boy , None )",In a school there are 135 girls and 214 boys.,"container ( school , 135 , student , girl , None ) container ( school , 214 , student , boy , None )"
svamp-31,how many boys are there in the school now?,"container ( school , None , student , boy , None )",496 more girls and 910 more boys joined the school.,"transfer ( school , None , 496 , student , girl , None ) transfer ( school , None , 910 , student , boy , None )"
svamp-89,Last week fred had 114 dollars and jason had 22 dollars.,"container ( fred , 114 , money , None , dollar ) container ( jason , 22 , money , None , dollar )",,
svamp-89,They washed cars over the weekend.,,Last week fred had 114 dollars and jason had 22 dollars.,"container ( fred , 114 , money , None , dollar ) container ( jason , 22 , money , None , dollar )"
svamp-89,Now fred has 21 dollars and jason has 78 dollars.,"container ( fred , 21 , money , None , dollar ) container ( jason , 78 , money , None , dollar )",They washed cars over the weekend.,
svamp-89,how much money did jason make over the weekend?,"transfer ( jason , None , None , money , None , dollar ) transfer ( fred , None , None , money , None , dollar )",Now fred has 21 dollars and jason has 78 dollars.,"container ( fred , 21 , money , None , dollar ) container ( jason , 78 , money , None , dollar )"
svamp-212,Frank was reading through some books.,,,
svamp-212,Each book had 66 pages.,"rate ( frank , 66 , page , None , None , book , None , None )",Frank was reading through some books.,
svamp-212,It took frank 12 days to finish each book.,"rate ( frank , 12 , time , None , day , book , None , None )",Each book had 66 pages.,"rate ( frank , 66 , page , None , None , book , None , None )"
svamp-212,If he takes 492 days to finish all books.,"container ( frank , 492 , time , None , day )",It took frank 12 days to finish each book.,"rate ( frank , 12 , time , None , day , book , None , None )"
svamp-212,how many books did he read?,"container ( frank , None , book , None , None )",If he takes 492 days to finish all books.,"container ( frank , 492 , time , None , day )"
